parking_id,primary_source,primary_source_id,last_updated,fetched_at,total_spot_number,free_spot_number,occupied_spot_number,closed_spot_number,has_free_spots,occupancy_rate,hour,day_of_week,is_weekend,date
mr_parkit-495a37c1-55aa-4722-bed9-a95d1ccf5923,mr_parkit,495a37c1-55aa-4722-bed9-a95d1ccf5923,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-5b4c0207-614f-43cd-a82d-a8cae7e25e69,mr_parkit,5b4c0207-614f-43cd-a82d-a8cae7e25e69,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-53706d7f-923a-42bf-9c2e-61acc970dd11,mr_parkit,53706d7f-923a-42bf-9c2e-61acc970dd11,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-5577e30b-dfd9-4682-a717-fdea01ce12f6,mr_parkit,5577e30b-dfd9-4682-a717-fdea01ce12f6,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,False,,12,6,1,2026-04-19
mr_parkit-568e63b4-4f83-4bcf-b43b-985bf7d64364,mr_parkit,568e63b4-4f83-4bcf-b43b-985bf7d64364,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-57453fbe-aeeb-456c-bc68-049c2b502575,mr_parkit,57453fbe-aeeb-456c-bc68-049c2b502575,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-6ccc1bb8-195b-4f0b-afbb-3ae5e19b548a,mr_parkit,6ccc1bb8-195b-4f0b-afbb-3ae5e19b548a,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-6fe63004-87e0-4490-9a80-3d6a56abaecc,mr_parkit,6fe63004-87e0-4490-9a80-3d6a56abaecc,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,False,,12,6,1,2026-04-19
mr_parkit-62992d91-6048-4c5e-b94f-be796056b88e,mr_parkit,62992d91-6048-4c5e-b94f-be796056b88e,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-64ee8ee5-05e6-4050-abad-ca4359395d2e,mr_parkit,64ee8ee5-05e6-4050-abad-ca4359395d2e,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-65ec5901-c80f-4205-b40d-7e250aa9a5f5,mr_parkit,65ec5901-c80f-4205-b40d-7e250aa9a5f5,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-65e83522-33d1-4049-bbc5-69474fdd6b61,mr_parkit,65e83522-33d1-4049-bbc5-69474fdd6b61,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-69393d89-5c63-4a46-bb5f-b97d94c22c52,mr_parkit,69393d89-5c63-4a46-bb5f-b97d94c22c52,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7ac8a0b3-b9a1-444a-88b3-08323cb8f7cd,mr_parkit,7ac8a0b3-b9a1-444a-88b3-08323cb8f7cd,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7aedc04a-b6d4-49ec-9a55-f3bc196d60bb,mr_parkit,7aedc04a-b6d4-49ec-9a55-f3bc196d60bb,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7a361544-cbf7-434f-a6d0-bfcda4283e6d,mr_parkit,7a361544-cbf7-434f-a6d0-bfcda4283e6d,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,False,,12,6,1,2026-04-19
mr_parkit-7b14ab7b-a579-425a-944e-b68b8ffb192a,mr_parkit,7b14ab7b-a579-425a-944e-b68b8ffb192a,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7ce93feb-5d2b-4144-901f-aaf4ab45ca7d,mr_parkit,7ce93feb-5d2b-4144-901f-aaf4ab45ca7d,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7ebfc87b-a095-45cf-8ca9-91a825ff3b15,mr_parkit,7ebfc87b-a095-45cf-8ca9-91a825ff3b15,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7ed48462-6b0a-46e7-a263-bbcf69fd81f2,mr_parkit,7ed48462-6b0a-46e7-a263-bbcf69fd81f2,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7f6ea5b9-61af-42a8-a8e8-d8a85bd495f5,mr_parkit,7f6ea5b9-61af-42a8-a8e8-d8a85bd495f5,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-7239e60a-63e9-447c-9260-f228dfac337d,mr_parkit,7239e60a-63e9-447c-9260-f228dfac337d,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-73010faf-2bbc-400d-b9a2-d0aebd13a0f0,mr_parkit,73010faf-2bbc-400d-b9a2-d0aebd13a0f0,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-736def3f-0d50-4d9d-838d-5ceedc34740d,mr_parkit,736def3f-0d50-4d9d-838d-5ceedc34740d,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-74f9e0ae-bdf5-4167-8c5d-d19cec5bfa52,mr_parkit,74f9e0ae-bdf5-4167-8c5d-d19cec5bfa52,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,False,,12,6,1,2026-04-19
mr_parkit-743181fc-4fd2-4592-bf84-c027097558b8,mr_parkit,743181fc-4fd2-4592-bf84-c027097558b8,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,False,,12,6,1,2026-04-19
mr_parkit-7688ab02-bc9d-426a-8a09-ce0face13d53,mr_parkit,7688ab02-bc9d-426a-8a09-ce0face13d53,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-77e2316e-38aa-43de-8405-50de04ecbd7f,mr_parkit,77e2316e-38aa-43de-8405-50de04ecbd7f,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-77e429bd-f032-4683-ac28-d3297c13532a,mr_parkit,77e429bd-f032-4683-ac28-d3297c13532a,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-8dced384-68ac-40b4-868d-757d82845c93,mr_parkit,8dced384-68ac-40b4-868d-757d82845c93,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-8fa8e87d-43b9-4c96-b1b9-2f2ac90fa185,mr_parkit,8fa8e87d-43b9-4c96-b1b9-2f2ac90fa185,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-817af8b4-dd4b-4aa2-8848-9b017c82a2c4,mr_parkit,817af8b4-dd4b-4aa2-8848-9b017c82a2c4,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-825473b3-d3fa-4a2f-8c56-9242a33f09d8,mr_parkit,825473b3-d3fa-4a2f-8c56-9242a33f09d8,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-838b0561-48ae-428b-a078-36104001aa72,mr_parkit,838b0561-48ae-428b-a078-36104001aa72,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-8951fd9b-362c-42d8-ae32-92db8034c56a,mr_parkit,8951fd9b-362c-42d8-ae32-92db8034c56a,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-9bcdc824-27ba-44a9-94e5-60f2d9798be7,mr_parkit,9bcdc824-27ba-44a9-94e5-60f2d9798be7,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-9c1a572e-8c5b-4c8c-b3f7-b6da4ef5dceb,mr_parkit,9c1a572e-8c5b-4c8c-b3f7-b6da4ef5dceb,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-9d8af337-2e79-4a74-82ee-e4727d5758bf,mr_parkit,9d8af337-2e79-4a74-82ee-e4727d5758bf,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-9115abe5-8095-4895-8694-af3decdb6e14,mr_parkit,9115abe5-8095-4895-8694-af3decdb6e14,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,False,,12,6,1,2026-04-19
mr_parkit-9555fc57-65c5-487b-9323-24f60ec8bf06,mr_parkit,9555fc57-65c5-487b-9323-24f60ec8bf06,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-9618a35c-7181-48a4-befe-446e525bbfc5,mr_parkit,9618a35c-7181-48a4-befe-446e525bbfc5,2026-04-19T12:30:00.654Z,2026-04-19T12:40:41+00:00,,,0,,True,,12,6,1,2026-04-19
pmdp-pmdp_001,pmdp,pmdp_001,2026-04-19T12:40:01.623Z,2026-04-19T12:40:41+00:00,447,196,251,,True,0.561521,12,6,1,2026-04-19
pmdp-pmdp_002,pmdp,pmdp_002,2026-04-19T12:40:01.494Z,2026-04-19T12:40:41+00:00,166,91,75,,True,0.451807,12,6,1,2026-04-19
smart4city-BEN005,smart4city,BEN005,2026-04-19T12:38:35.000Z,2026-04-19T12:40:41+00:00,174,116,58,,True,0.333333,12,6,1,2026-04-19
smart4city-KOL001,smart4city,KOL001,2026-04-19T12:38:47.841Z,2026-04-19T12:40:41+00:00,40,6,34,,True,0.85,12,6,1,2026-04-19
smart4city-KOL002,smart4city,KOL002,2026-04-19T12:23:08.000Z,2026-04-19T12:40:41+00:00,111,80,31,,True,0.279279,12,6,1,2026-04-19
smart4city-KOL003,smart4city,KOL003,2026-04-19T12:30:14.523Z,2026-04-19T12:40:41+00:00,8,1,7,,True,0.875,12,6,1,2026-04-19
smart4city-KOL004,smart4city,KOL004,2026-04-19T12:35:56.000Z,2026-04-19T12:40:41+00:00,61,26,35,,True,0.57377,12,6,1,2026-04-19
smart4city-KOL005,smart4city,KOL005,2026-04-19T12:39:15.000Z,2026-04-19T12:40:41+00:00,44,30,14,,True,0.318182,12,6,1,2026-04-19
smart4city-KOL006,smart4city,KOL006,2026-04-19T12:34:34.000Z,2026-04-19T12:40:41+00:00,99,48,51,,True,0.515152,12,6,1,2026-04-19
smart4city-KOL008,smart4city,KOL008,2026-04-19T12:39:19.000Z,2026-04-19T12:40:41+00:00,55,41,14,,True,0.254545,12,6,1,2026-04-19
smart4city-KOL009,smart4city,KOL009,2026-04-19T12:21:21.000Z,2026-04-19T12:40:41+00:00,60,59,1,,True,0.016667,12,6,1,2026-04-19
smart4city-MBL004,smart4city,MBL004,2026-04-19T12:37:30.000Z,2026-04-19T12:40:41+00:00,523,406,117,,True,0.223709,12,6,1,2026-04-19
smart4city-MBL005,smart4city,MBL005,2026-04-19T12:39:00.000Z,2026-04-19T12:40:41+00:00,32,26,6,,True,0.1875,12,6,1,2026-04-19
smart4city-MBL006,smart4city,MBL006,2026-04-19T12:35:30.000Z,2026-04-19T12:40:41+00:00,272,142,130,,True,0.477941,12,6,1,2026-04-19
smart4city-MBL007,smart4city,MBL007,2026-04-19T12:00:30.000Z,2026-04-19T12:40:41+00:00,67,52,15,,True,0.223881,12,6,1,2026-04-19
smart4city-MEL001,smart4city,MEL001,2026-04-19T12:39:45.274Z,2026-04-19T12:40:41+00:00,30,9,21,,True,0.7,12,6,1,2026-04-19
smart4city-POD001,smart4city,POD001,2026-04-19T12:39:33.000Z,2026-04-19T12:40:41+00:00,56,27,29,,True,0.517857,12,6,1,2026-04-19
smart4city-POD002,smart4city,POD002,2026-04-19T12:38:51.000Z,2026-04-19T12:40:41+00:00,58,20,38,,True,0.655172,12,6,1,2026-04-19
smart4city-POD004,smart4city,POD004,2026-04-19T12:13:54.000Z,2026-04-19T12:40:41+00:00,53,50,3,,True,0.056604,12,6,1,2026-04-19
tsk-offstreet-ae77736b-399d-462e-901d-bf91ef7ab96c,tsk-offstreet,ae77736b-399d-462e-901d-bf91ef7ab96c,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,74,53,21,0,True,0.283784,12,6,1,2026-04-19
tsk-offstreet-bba3106f-e408-466f-8f75-bbd919ee4efa,tsk-offstreet,bba3106f-e408-466f-8f75-bbd919ee4efa,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,181,153,28,0,True,0.154696,12,6,1,2026-04-19
tsk-offstreet-b567b2eb-b89c-4549-846a-e82cbda1dcf9,tsk-offstreet,b567b2eb-b89c-4549-846a-e82cbda1dcf9,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,200,136,64,0,True,0.32,12,6,1,2026-04-19
tsk-offstreet-eef53536-16f5-4772-b28e-466e9d4fa6c1,tsk-offstreet,eef53536-16f5-4772-b28e-466e9d4fa6c1,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,64,2,62,0,True,0.96875,12,6,1,2026-04-19
tsk-offstreet-f01831c1-415d-463d-b51f-1a91ba7bd4ed,tsk-offstreet,f01831c1-415d-463d-b51f-1a91ba7bd4ed,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,107,62,45,0,True,0.420561,12,6,1,2026-04-19
tsk-offstreet-f589ef8e-1209-4793-87ba-7e405839f506,tsk-offstreet,f589ef8e-1209-4793-87ba-7e405839f506,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,249,153,96,0,True,0.385542,12,6,1,2026-04-19
tsk-offstreet-0a25bd51-0851-4766-b884-e5bf8cf0aac7,tsk-offstreet,0a25bd51-0851-4766-b884-e5bf8cf0aac7,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,86,14,72,0,True,0.837209,12,6,1,2026-04-19
tsk-offstreet-0de6185c-f3a8-4ce6-b684-bdb6d95fe737,tsk-offstreet,0de6185c-f3a8-4ce6-b684-bdb6d95fe737,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,100,85,15,0,True,0.15,12,6,1,2026-04-19
tsk-offstreet-360e4af6-3a4e-433b-49bb-cbb4c773f9cf,tsk-offstreet,360e4af6-3a4e-433b-49bb-cbb4c773f9cf,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,18,18,0,0,True,0.0,12,6,1,2026-04-19
tsk-offstreet-4145ef72-c325-41c9-8b34-2af23290f942,tsk-offstreet,4145ef72-c325-41c9-8b34-2af23290f942,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,129,107,22,0,True,0.170543,12,6,1,2026-04-19
tsk-offstreet-519a4124-9f6c-49c9-89f3-da28b8192ca1,tsk-offstreet,519a4124-9f6c-49c9-89f3-da28b8192ca1,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,80,65,15,0,True,0.1875,12,6,1,2026-04-19
tsk-offstreet-52551797-f7f0-44e0-8e06-988c96ab319f,tsk-offstreet,52551797-f7f0-44e0-8e06-988c96ab319f,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,91,78,13,0,True,0.142857,12,6,1,2026-04-19
tsk-offstreet-58b9c5cc-02e0-468d-b8a6-a3e49a528025,tsk-offstreet,58b9c5cc-02e0-468d-b8a6-a3e49a528025,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,191,150,41,0,True,0.21466,12,6,1,2026-04-19
tsk-offstreet-6b737fe9-6f24-450c-9868-819cb9377ad8,tsk-offstreet,6b737fe9-6f24-450c-9868-819cb9377ad8,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,858,504,354,0,True,0.412587,12,6,1,2026-04-19
tsk-offstreet-67000fcd-d2d1-4861-8de1-4afd35c706c0,tsk-offstreet,67000fcd-d2d1-4861-8de1-4afd35c706c0,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,218,156,62,0,True,0.284404,12,6,1,2026-04-19
tsk-offstreet-8d125ea8-8f76-4045-4792-f6edb76e73f6,tsk-offstreet,8d125ea8-8f76-4045-4792-f6edb76e73f6,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,35,1,34,0,True,0.971429,12,6,1,2026-04-19
tsk-offstreet-8f1abd57-4366-41a3-b800-3604400a1ec0,tsk-offstreet,8f1abd57-4366-41a3-b800-3604400a1ec0,2026-04-19T12:39:01.000Z,2026-04-19T12:40:41+00:00,74,15,59,0,True,0.797297,12,6,1,2026-04-19
bedrichov-656da0a77e188300012f652e,bedrichov,656da0a77e188300012f652e,2026-04-19T12:47:00.709Z,2026-04-19T12:47:54+00:00,200,200,0,,True,0.0,12,6,1,2026-04-19
bedrichov-656da0f57e188300012f653c,bedrichov,656da0f57e188300012f653c,2026-04-19T12:47:00.709Z,2026-04-19T12:47:54+00:00,170,168,2,,True,0.011765,12,6,1,2026-04-19
bedrichov-656da0247e188300012f6512,bedrichov,656da0247e188300012f6512,2026-04-19T12:47:00.709Z,2026-04-19T12:47:54+00:00,30,30,0,,True,0.0,12,6,1,2026-04-19
bedrichov-656da0497e188300012f651a,bedrichov,656da0497e188300012f651a,2026-04-19T12:47:00.709Z,2026-04-19T12:47:54+00:00,200,200,0,,True,0.0,12,6,1,2026-04-19
bedrichov-656da07b7e188300012f6524,bedrichov,656da07b7e188300012f6524,2026-04-19T12:47:00.709Z,2026-04-19T12:47:54+00:00,100,97,3,,True,0.03,12,6,1,2026-04-19
bedrichov-657727df9e01fb0001621c0a,bedrichov,657727df9e01fb0001621c0a,2026-04-19T12:47:00.709Z,2026-04-19T12:47:54+00:00,150,150,0,,True,0.0,12,6,1,2026-04-19
greencenter-1219,greencenter,1219,2026-04-19T12:47:15.253Z,2026-04-19T12:47:54+00:00,97,89,8,,True,0.082474,12,6,1,2026-04-19
greencenter-1438,greencenter,1438,2026-04-19T12:47:15.239Z,2026-04-19T12:47:54+00:00,171,166,5,,True,0.02924,12,6,1,2026-04-19
isphk-hk_isp_001,isphk,hk_isp_001,2026-04-19T12:47:11.291Z,2026-04-19T12:47:54+00:00,60,42,18,,True,0.3,12,6,1,2026-04-19
isphk-hk_isp_002,isphk,hk_isp_002,2026-04-19T12:47:11.291Z,2026-04-19T12:47:54+00:00,284,152,132,,True,0.464789,12,6,1,2026-04-19
isphk-hk_isp_003,isphk,hk_isp_003,2026-04-19T12:47:11.291Z,2026-04-19T12:47:54+00:00,425,95,330,,True,0.776471,12,6,1,2026-04-19
isphk-hk_isp_004,isphk,hk_isp_004,2026-04-19T12:47:11.291Z,2026-04-19T12:47:54+00:00,50,29,21,,True,0.42,12,6,1,2026-04-19
isphk-hk_isp_005,isphk,hk_isp_005,2026-04-19T12:47:11.291Z,2026-04-19T12:47:54+00:00,497,253,244,,True,0.490946,12,6,1,2026-04-19
korid-1,korid,1,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,24,3,21,0,True,0.875,12,6,1,2026-04-19
korid-10,korid,10,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,9,4,5,0,True,0.555556,12,6,1,2026-04-19
korid-11,korid,11,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,23,4,19,0,True,0.826087,12,6,1,2026-04-19
korid-12,korid,12,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,63,26,37,0,True,0.587302,12,6,1,2026-04-19
korid-13,korid,13,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,24,17,7,0,True,0.291667,12,6,1,2026-04-19
korid-14,korid,14,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,12,0,12,0,False,1.0,12,6,1,2026-04-19
korid-16,korid,16,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,31,5,26,0,True,0.83871,12,6,1,2026-04-19
korid-17,korid,17,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,27,10,17,0,True,0.62963,12,6,1,2026-04-19
korid-18,korid,18,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,21,11,10,0,True,0.47619,12,6,1,2026-04-19
korid-19,korid,19,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,20,10,10,0,True,0.5,12,6,1,2026-04-19
korid-20,korid,20,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,13,3,10,0,True,0.769231,12,6,1,2026-04-19
korid-21,korid,21,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,36,24,12,0,True,0.333333,12,6,1,2026-04-19
korid-22,korid,22,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,59,22,37,0,True,0.627119,12,6,1,2026-04-19
korid-23,korid,23,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,13,4,9,0,True,0.692308,12,6,1,2026-04-19
korid-24,korid,24,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,18,13,5,0,True,0.277778,12,6,1,2026-04-19
korid-25,korid,25,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,38,21,17,0,True,0.447368,12,6,1,2026-04-19
korid-26,korid,26,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,15,3,12,0,True,0.8,12,6,1,2026-04-19
korid-27,korid,27,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,19,8,11,0,True,0.578947,12,6,1,2026-04-19
korid-28,korid,28,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,24,14,10,0,True,0.416667,12,6,1,2026-04-19
korid-29,korid,29,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,84,65,19,0,True,0.22619,12,6,1,2026-04-19
korid-3,korid,3,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,19,4,15,0,True,0.789474,12,6,1,2026-04-19
korid-31,korid,31,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,55,14,41,0,True,0.745455,12,6,1,2026-04-19
korid-32,korid,32,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,24,1,23,0,True,0.958333,12,6,1,2026-04-19
korid-33,korid,33,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,27,7,20,0,True,0.740741,12,6,1,2026-04-19
korid-34,korid,34,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,16,2,14,0,True,0.875,12,6,1,2026-04-19
korid-35,korid,35,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,21,6,15,0,True,0.714286,12,6,1,2026-04-19
korid-36,korid,36,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,21,7,14,0,True,0.666667,12,6,1,2026-04-19
korid-37,korid,37,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,12,5,7,0,True,0.583333,12,6,1,2026-04-19
korid-38,korid,38,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,32,16,16,0,True,0.5,12,6,1,2026-04-19
korid-4,korid,4,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,13,13,0,0,True,0.0,12,6,1,2026-04-19
korid-40,korid,40,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,21,13,8,0,True,0.380952,12,6,1,2026-04-19
korid-41,korid,41,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,21,9,12,0,True,0.571429,12,6,1,2026-04-19
korid-42,korid,42,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,23,14,9,0,True,0.391304,12,6,1,2026-04-19
korid-43,korid,43,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,31,4,27,0,True,0.870968,12,6,1,2026-04-19
korid-45,korid,45,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,42,24,18,0,True,0.428571,12,6,1,2026-04-19
korid-46,korid,46,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,26,20,6,0,True,0.230769,12,6,1,2026-04-19
korid-5,korid,5,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,18,4,14,0,True,0.777778,12,6,1,2026-04-19
korid-52,korid,52,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,102,97,5,0,True,0.04902,12,6,1,2026-04-19
korid-53,korid,53,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,20,9,11,0,True,0.55,12,6,1,2026-04-19
korid-54,korid,54,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,10,6,4,0,True,0.4,12,6,1,2026-04-19
korid-55,korid,55,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,7,7,0,0,True,0.0,12,6,1,2026-04-19
korid-6,korid,6,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,13,3,10,0,True,0.769231,12,6,1,2026-04-19
korid-60,korid,60,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,600,193,407,0,True,0.678333,12,6,1,2026-04-19
korid-62,korid,62,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,407,112,295,0,True,0.724816,12,6,1,2026-04-19
korid-66,korid,66,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,150,90,60,0,True,0.4,12,6,1,2026-04-19
korid-67,korid,67,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,200,169,31,0,True,0.155,12,6,1,2026-04-19
korid-8,korid,8,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,10,2,8,0,True,0.8,12,6,1,2026-04-19
korid-9,korid,9,2026-04-19T12:47:51.298Z,2026-04-19T12:47:54+00:00,41,11,30,0,True,0.731707,12,6,1,2026-04-19
mr_parkit-ad87218b-ecf1-4609-be04-5f2d09443713,mr_parkit,ad87218b-ecf1-4609-be04-5f2d09443713,2026-04-19T12:45:00.444Z,2026-04-19T12:47:54+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-a1a376da-9369-49ba-9bb2-207d3165e249,mr_parkit,a1a376da-9369-49ba-9bb2-207d3165e249,2026-04-19T12:45:00.444Z,2026-04-19T12:47:54+00:00,,,0,,True,,12,6,1,2026-04-19
mr_parkit-a121b657-42a2-41f4-b43a-cf1a7e10c274,mr_parkit,a121b657-42a2-41f4-b43a-cf1a7e10c274,2026-04-19T12:45:00.444Z,2026-04-19T12:47:54+00:00,,,0,,True,,12,6,1,2026-04-19
